,Noncyclical Rate of Unemployment,Natural Rate of Unemployment (Short-Term) (DISCONTINUED),Unemployment Rate: Aged 15 and over: All Persons for Canada,Unemployment Rate: Aged 15 and over: All Persons for Canada,Labour - Other Labour Market Measures: Registered Unemployment: Rate: Total for Germany,Unemployment Rate: Aged 15-64: All Persons for Japan,Labour - Other Labour Market Measures: Registered Unemployment: Rate: Total for Germany,Unemployment Rate: Aged 15-64: All Persons for Japan,Unemployment Rate: Aged 15-64: All Persons for the United States,Unemployment Rate: Aged 15-64: All Persons for the United States,Harmonised Unemployment - Monthly Rates: Total: All Persons for Australia,Harmonised Unemployment - Monthly Rates: Total: All Persons for Australia,Personal current transfer receipts: Government social benefits to persons: Unemployment insurance,Harmonized Unemployment Rate: Total: All Persons for the United States,Harmonized Unemployment Rate: Total: All Persons for the United States,Labour - Other Labour Market Measures: Registered Unemployment: Rate: Total for Switzerland,Labour - Other Labour Market Measures: Registered Unemployment: Rate: Total for Switzerland,Unemployment Rate: Aged 15 and over: All Persons for Australia,Harmonized Unemployment Rate: Total: All Persons for Japan,Unemployment Rate: Aged 15 and over: All Persons for Australia,Harmonized Unemployment Rate: Total: All Persons for Japan,Registered Unemployment Level for France,Registered Unemployment Level for France,Unemployment Rate: Aged 15-24: All Persons for the United States,Harmonised Unemployment - Monthly Rates: Total: All Persons for Canada,Unemployment Rate: Aged 15-24: All Persons for the United States,Harmonised Unemployment - Monthly Rates: Total: All Persons for Canada,Unemployment Rate: Aged 15 and Over: All Persons for Japan,Unemployment Rate: Aged 15 and Over: All Persons for Japan,Unemployment Rate: Aged 15 and Over: All Persons for the United States,Labour - Other Labour Market Measures: Registered Unemployment: Rate: Total for Austria,Unemployment Rate: Aged 15 and Over: All Persons for the United States,Labour - Other Labour Market Measures: Registered Unemployment: Rate: Total for Austria,Registered Unemployment Level for the United Kingdom,Registered Unemployment Level for the United Kingdom,Labour - Other Labour Market Measures: Registered Unemployment: Level: Total for Spain,Labour - Other Labour Market Measures: Registered Unemployment: Level: Total for Spain,Labour - Other Labour Market Measures: Registered Unemployment: Level: Total for Germany,Labour - Other Labour Market Measures: Registered Unemployment: Level: Total for Germany,Unemployment Rate: Aged 25-54: Males for the United States,Unemployment Rate: Aged 25-54: Males for the United States,Unemployment Rate: Aged 25-54: All Persons for the United States,Unemployment Rate: Aged 25-54: All Persons for the United States,Registered Unemployment Level for Norway,Registered Unemployment Level for Norway,Unemployment Rate: Aged 15-64: Females for Japan,Unemployment Rate: Aged 15-64: Females for Japan,Unemployment Rate: Aged 55-64: Males for the United States,Unemployment Rate: Aged 55-64: Males for the United States,State Unemployment Benefits in California,Registered Unemployment Level for Ireland,Registered Unemployment Level for Ireland,Harmonised Unemployment - Monthly Levels: Total: All Persons for Australia,Total Harmonized Unemployment: All Persons for the United States,Total Harmonized Unemployment: All Persons for the United States,Labour - Other Labour Market Measures: Registered Unemployment: Level: Total for Switzerland,Labour - Other Labour Market Measures: Registered Unemployment: Level: Total for Switzerland,Unemployment Rate: Aged 55-64: All Persons for the United States,Unemployment Rate: Aged 55-64: All Persons for the United States,Unemployment Rate: Aged 25-54: All Persons for Japan,Unemployment Rate: Aged 25-54: All Persons for Japan,Unemployed Population: Aged 15 and Over: All Persons for the United States,Unemployed Population: Aged 15 and Over: All Persons for the United States,Harmonised Unemployment - Monthly Levels: Total: All Persons for Canada,Harmonised Unemployment - Monthly Levels: Total: All Persons for Canada,Harmonised Unemployment - Monthly Levels: Total: All Persons for Australia,Unemployment Rate: Aged 15-24: Females for the United States,Unemployment Rate: Aged 15-24: Females for the United States,Unemployment Rate: Aged 25-54: Males for Japan,Unemployment Rate: Aged 25-54: Males for Japan,Unemployment Rate: Aged 15-64: Males for the United States,Unemployment Rate: Aged 15-64: Males for the United States,Unemployment Rate: Aged 15 and over: Males for Canada,Harmonized Unemployment: Total: Females for the United States,Harmonized Unemployment: Total: Females for the United States,State Unemployment Benefits in Arizona,Unemployment Rate: Aged 15-24: All Persons for Japan,Unemployment Rate: Aged 15-24: All Persons for Japan,Unemployed Population: Aged 15 and Over: All Persons for Japan,Unemployed Population: Aged 15 and Over: All Persons for Japan,Harmonized Unemployment: Aged 15-24: All Persons for the United States,Harmonized Unemployment: Aged 15-24: All Persons for the United States,Harmonized Unemployment: Aged 15-24: All Persons for the United States,"Federal Government; Contributions for Government Social Insurance and Unemployment Insurance, Transactions","Federal Government; Contributions for Government Social Insurance and Unemployment Insurance, Transactions",Unemployed Population: Aged 15 and over: All Persons for Canada,Unemployment Rate: Aged 25-54: Females for the United States,Unemployment Rate: Aged 25-54: Females for the United States,State Unemployment Benefits in Maine,Unemployment Rate: Aged 15-24: Males for the United States,Unemployment Rate: Aged 15-24: Males for the United States,Labour - Other Labour Market Measures: Registered Unemployment: Level: Total for Austria,Labour - Other Labour Market Measures: Registered Unemployment: Level: Total for Austria,State Unemployment Benefits in New York,State Unemployment Benefits in Georgia,Unemployment Rate: Aged 15 and over: Females for Canada,Unemployed Population: Aged 15-64: Females for the United States,State Unemployment Benefits in Nebraska,Unemployment Rate: Aged 15-64: Males for Japan,Unemployment Rate: Aged 15-64: Males for Japan,State Unemployment Benefits in Florida,State Unemployment Benefits in Alaska,Harmonised Unemployment - Monthly Levels: Total: Females for Australia,Harmonised Unemployment - Monthly Levels: Total: Females for Australia,State Unemployment Benefits in Oklahoma,State Unemployment Benefits in Alabama,State Unemployment Benefits in Texas,Total Harmonized Unemployment: All Persons for Japan,State Unemployment Benefits in Oregon,State Unemployment Benefits in Connecticut
1970-01-01,5.890298366546631,5.890298367000001,4.86666666666667,5.69999999933333,0.533333333333333,1.06666666666667,0.966666666666667,1.33333333333333,4.15798711345717,4.54528584789913,1.6,1.9,2.88,4.16666666666667,4.5,0.0052780266666666,0.0085986293333333,1.6,1.06666666666667,1.9,1.3,229800.0,252666.666666667,9.56666666666667,4.86666666666667,9.86666666666667,5.69999999933333,1.06666666666667,1.3,4.16666666666667,3.06584333983536,4.5,4.175606807,586900.0,639666.666666667,143455.912266667,154466.666666667,143666.666666667,249400.0,2.2,2.76666666666667,2.8,3.23333333333333,14043.2458867396,19331.6666666667,1.26666666666667,1.03333333333333,2.86666666666667,2.30655500403394,474812.0,62325.3333333333,55500.0,88300.0,3429666.6666666702,3644000.0,141.17895216666702,230.0,2.66666666666667,2.29234257641675,1.01691694566018,0.85505105490255,3429666.6666666702,3644000.0,399333.33333333296,455333.33333333296,105500.0,9.5,10.1333333333333,0.861179773375573,1.05974877307087,3.51303156288627,4.15237248118974,4.81167162618129,5.2,5.1,8332.0,1.86666666666667,2.33333333333333,543333.333333333,653333.333333333,9.56666666666667,9.86666666666667,1628000.0,3628.0,907.0,399333.33333333296,3.83333333333333,3.96666666666667,11868.0,9.06666666666667,10.1666666666667,74935.6987076946,100871.333333333,379828.0,21344.0,4.93408462530128,1573148.7000395,6528.0,1.13333333333333,1.4,24512.0,8292.0,49578.714752665,61000.0,13008.0,23220.0,39324.0,543333.333333333,37576.0,81924.0
1970-04-01,5.9041,5.9041,5.76666666666667,5.83333333266667,0.566666666666667,1.13333333333333,0.433333333333333,1.1,4.76917414867632,4.7460814903293,1.7,1.7,3.9,4.76666666666667,4.66666666666667,0.00345476,0.002218197,1.7,1.13333333333333,1.7,1.03333333333333,253766.666666667,235066.666666667,10.6666666666667,5.76666666666667,10.8666666666667,5.83333333266667,1.13333333333333,1.03333333333333,4.76666666666667,2.29152853176083,4.66666666666667,1.824268343,597800.0,585000.0,140063.110333333,138400.0,143333.333333333,106266.666666667,2.66666666666667,2.53333333333333,3.23333333333333,3.03333333333333,12492.2888928182,9049.33333333333,1.03333333333333,1.03333333333333,2.66666666666667,2.78824039751428,609900.0,62164.33333333331,62866.6666666667,91600.0,3929000.0,3869333.3333333298,92.4095506366667,59.3333333333333,2.7,2.81884297454458,0.870284889239774,0.918783951368362,3929000.0,3869333.3333333298,482666.66666666704,489666.66666666704,92900.0,11.0666666666667,10.6,0.907872785622735,0.841770253869758,4.22603501661874,4.17815669017626,5.8064609583446,5.63333333333333,5.6,12896.0,1.73333333333333,1.66666666666667,570000.0,556666.666666667,10.6666666666667,10.8666666666667,1946666.66666667,3668.0,917.0,482666.66666666704,4.23333333333333,3.9,14632.0,10.8,10.6333333333333,57250.2305481004,44185.0,465684.0,29952.0,5.60276710040411,1710898.28729174,9388.0,1.13333333333333,1.13333333333333,32776.0,9700.0,52875.561777883,54000.0,18308.0,31692.0,53512.0,570000.0,52492.0,108668.0
1970-07-01,5.918292,5.918292,6.16666666666667,5.499999999,0.6,1.23333333333333,0.4,1.16666666666667,5.33025848730362,5.27049529406925,1.7,1.4,4.568,5.16666666666667,5.16666666666667,0.0026857933333333,0.0013084873333333,1.7,1.23333333333333,1.4,1.13333333333333,273133.33333333296,247766.666666667,11.5,6.16666666666667,11.3333333333333,5.499999999,1.23333333333333,1.13333333333333,5.16666666666667,2.13268421896179,5.16666666666667,1.34251951833333,606800.0,565666.666666667,143793.9555,135400.0,150333.333333333,98466.6666666667,2.96666666666667,2.66666666666667,3.6,3.53333333333333,11913.4705692386,7373.0,1.06666666666667,1.13333333333333,2.5,2.88570611745975,736872.0,53486.0,59233.3333333333,91900.0,4295666.66666667,4346666.66666667,71.84078957,35.0,2.63333333333333,2.83954725053992,0.833984724760111,0.890374473323446,4295666.66666667,4346666.66666667,520000.0,479000.0,78200.0,11.8666666666667,11.0666666666667,0.923449816168916,0.873633386448541,4.79977457048093,4.4228750618022,6.06152857376786,6.03333333333333,6.53333333333333,21728.0,2.1,2.03333333333333,623333.333333333,593333.333333333,11.5,11.3333333333333,2198000.0,3704.0,926.0,520000.0,4.66666666666667,5.0,20008.0,11.8,10.9333333333333,52089.9513320788,33161.0,531756.0,34648.0,6.29023942997428,1889821.68409088,10880.0,1.33333333333333,1.23333333333333,39996.0,13064.0,50476.7433989001,42000.0,22304.0,35752.0,67448.0,623333.333333333,55328.0,137908.0
1970-10-01,5.932861,5.932861,6.1,5.66666666566666,0.566666666666667,1.3,0.533333333333333,1.13333333333333,5.89676202758087,5.47167443087641,1.6,1.5,5.396,5.83333333333333,5.4,0.0029422533333333,0.0034394513333333,1.6,1.26666666666667,1.5,1.13333333333333,292100.0,312833.33333333296,12.6333333333333,6.1,11.9,5.66666666566666,1.26666666666667,1.13333333333333,5.83333333333333,2.0930944711087,5.4,2.24075589333333,617466.666666666,617666.666666667,155280.741366667,154366.66666666698,145000.0,138466.666666667,3.43333333333333,3.06666666666667,4.1,3.8,11384.6613178703,14079.6666666667,1.06666666666667,1.23333333333333,3.03333333333333,3.20130800541705,821220.0,57140.3333333333,57300.0,90800.0,4855000.0,4512333.33333333,78.7007593366667,92.0,2.9,3.07748220972996,0.84060017918756,0.952764459745469,4855000.0,4512333.33333333,519000.0,479333.33333333296,85700.0,11.2666666666667,12.2666666666667,0.933712555540659,0.83667633856147,5.30471361307584,4.89784611254509,5.92086611270403,6.73333333333333,6.26666666666667,22140.0,2.2,1.83333333333333,650000.0,570000.0,12.6333333333333,11.9,2114666.6666666702,3704.0,926.0,519000.0,5.3,5.06666666666667,23484.0,12.9,12.4,49500.7860787929,55559.3333333333,645128.0,40388.0,6.46797125413537,2109945.0672283,12860.0,1.36666666666667,1.16666666666667,51376.0,13592.0,50176.03248915151,46000.0,26432.0,42728.0,86428.0,650000.0,56284.0,192288.0
1971-01-01,5.947782,5.947782,6.23333333333333,7.233333333,0.566666666666667,1.2,0.966666666666667,1.46666666666667,5.97924189966014,6.55556356642921,1.7,2.1,5.704,5.93333333333333,6.5,0.0028459533333333,0.0046954986666666,1.7,1.16666666666667,2.1,1.4,312466.666666667,342800.0,12.6333333333333,6.23333333333333,13.3333333333333,7.233333333,1.16666666666667,1.4,5.93333333333333,2.23866669423099,6.5,3.12096279266667,553133.333333333,692733.333333333,169953.358966667,181366.66666666695,152333.333333333,249166.666666667,3.43333333333333,4.33333333333333,4.13333333333333,4.8,11198.9787905128,16091.6666666667,1.36666666666667,1.13333333333333,4.5,3.64457203639126,861460.0,64267.6666666667,57833.3333333333,97300.0,4958666.66666667,5359000.0,85.25849771,140.666666666667,4.1,3.46654235137118,1.11295840210102,0.901456921672009,4958666.66666667,5359000.0,533333.333333333,600666.666666667,116800.0,12.1666666666667,12.5666666666667,0.932342091762382,1.16078203429693,5.34380897722391,6.28626164065473,6.06719954848033,6.9,6.83333333333333,26268.0,1.96666666666667,2.4,606666.666666667,726666.6666666659,12.6333333333333,13.3333333333333,2326000.0,3964.0,991.0,533333.333333333,5.36666666666667,5.6,26904.0,12.7,14.3666666666667,53050.2398629109,76761.6666666667,676240.0,41624.0,6.56288978648637,2167243.54380653,13012.0,1.23333333333333,1.53333333333333,71432.0,15248.0,55298.6760642852,69000.0,33692.0,44892.0,100008.0,606666.666666667,63888.0,215680.0
1971-04-01,5.9630160000000005,5.9630160000000005,6.26666666666667,6.33333333333333,0.7,1.2,0.533333333333333,1.16666666666667,5.9856359403253,5.9181494846652,1.9,1.9,6.268,5.9,5.83333333333333,0.0026113666666666,0.0016578893333333,1.9,1.2,1.9,1.16666666666667,327266.666666667,301300.0,12.9,6.26666666666667,13.0666666666667,6.33333333333333,1.2,1.16666666666667,5.9,2.0716424602289,5.83333333333333,1.67977226566667,632000.0,708966.666666666,192551.178,191933.333333333,183666.666666667,146166.666666667,3.4,3.23333333333333,4.1,3.8,12251.1293781165,9096.66666666666,1.16666666666667,1.16666666666667,3.4,3.50880759906497,890260.0,52010.0,59100.0,106100.0,4968000.0,4879333.33333333,78.2307885633333,49.6666666666667,3.4,3.5193106681292,0.816885071178237,0.864375412638801,4968000.0,4879333.33333333,537333.333333333,544666.666666667,107700.0,13.4,12.9,0.83396639710039,0.769193093732104,5.34652726775093,5.26333370112329,6.08014325854697,6.93333333333333,6.86666666666667,26668.0,2.13333333333333,2.1,630000.0,616666.666666667,12.9,13.0666666666667,2451666.6666666702,4052.0,1013.0,537333.333333333,5.26666666666667,4.9,32116.0,12.9,12.7333333333333,53232.2359650082,41739.3333333333,756456.0,42888.0,6.72048238677451,2163198.7317493097,15576.0,1.3,1.2,84580.0,18224.0,57199.2452796332,57000.0,38744.0,48316.0,105912.0,630000.0,72316.0,262440.0
1971-07-01,5.978505611419678,5.978505611,6.1,5.49999999933333,0.8,1.23333333333333,0.566666666666667,1.2,6.14264803764738,6.07421836131558,1.9,1.7,6.324,6.03333333333333,5.96666666666667,0.0034276233333333,0.0019026783333333,1.9,1.23333333333333,1.7,1.13333333333333,344200.0,312433.333333333,12.7,6.1,12.5,5.49999999933333,1.23333333333333,1.13333333333333,6.03333333333333,2.02357194989884,5.96666666666667,1.327169259,670333.333333333,729766.666666667,196490.717533333,186433.333333333,203666.666666667,144833.333333333,3.63333333333333,3.26666666666667,4.3,4.2,12510.5159085265,7969.333333333329,1.13333333333333,1.16666666666667,2.7,3.03515563400389,844872.0,49958.3333333333,61600.0,107700.0,5070333.33333333,5102333.33333333,102.684002373333,57.0,3.0,3.19251428663754,0.834907957022595,0.891206162200802,5070333.33333333,5102333.33333333,528666.666666667,493666.66666666704,92700.0,13.2333333333333,12.5,0.816393915938717,0.735613376292885,5.53955628194599,5.10924828986772,5.94501489451346,6.96666666666667,7.53333333333333,26140.0,2.1,2.06666666666667,636666.666666667,603333.333333333,12.7,12.5,2551000.0,4080.0,1020.0,528666.666666667,5.43333333333333,5.8,33892.0,12.8666666666667,11.9,51640.361983388,33661.33333333331,793776.0,41828.0,6.44087578339552,2216406.40532342,14900.0,1.3,1.23333333333333,77508.0,16080.0,59099.9478362992,49000.0,40188.0,58088.0,104008.0,636666.666666667,77732.0,260324.0
1971-10-01,5.994177,5.994177,6.13333333333333,5.73333333266667,0.866666666666667,1.36666666666667,0.8,1.23333333333333,6.04669276415828,5.61808831268093,2.2,2.0,6.344,5.93333333333333,5.53333333333333,0.0042533,0.0050849356666666,2.2,1.33333333333333,2.0,1.2,360666.66666666704,389900.0,12.7,6.13333333333333,11.9,5.73333333266667,1.33333333333333,1.2,5.93333333333333,1.9923093249746,5.53333333333333,2.198286112,740366.666666667,844533.333333334,204184.75343333295,201466.666666667,222333.333333333,215966.666666667,3.66666666666667,3.26666666666667,4.26666666666667,3.93333333333333,12810.7092561776,15613.6666666667,1.16666666666667,1.26666666666667,2.8,3.00033545672795,728556.0,62714.0,64966.6666666667,121800.0,5089666.66666667,4724333.33333333,127.419355833333,152.33333333333297,2.93333333333333,3.08757192405159,0.925112741826188,1.03639172390963,5089666.66666667,4724333.33333333,539000.0,501666.66666666704,111900.0,11.4,12.4666666666667,1.01389924856202,0.902884932563687,5.48230916482316,5.06369115979936,5.76900972810157,6.86666666666667,6.43333333333333,25956.0,2.03333333333333,1.73333333333333,693333.333333333,610000.0,12.7,11.9,2232333.3333333298,4088.0,1022.0,539000.0,5.3,5.06666666666667,35708.0,12.8666666666667,12.3,50155.8288553596,55916.3333333333,867824.0,39584.0,6.82703346992502,2197950.94945316,13740.0,1.4,1.23333333333333,80428.0,13576.0,57928.1121305848,54000.0,41636.0,63936.0,96408.0,693333.333333333,72160.0,249836.0
1972-01-01,6.00994,6.00994,5.96666666666667,6.93333333233333,0.866666666666667,1.46666666666667,1.26666666666667,1.76666666666667,5.85195262130516,6.42674167736288,2.4,2.9,6.548,5.76666666666667,6.33333333333333,0.0041152466666666,0.006197613,2.4,1.4,2.9,1.73333333333333,371166.66666666704,405400.0,12.7666666666667,5.96666666666667,13.5666666666667,6.93333333233333,1.4,1.73333333333333,5.76666666666667,1.92349015363987,6.33333333333333,2.72111532366667,767400.0,933933.333333334,208050.7711,220433.333333333,229333.333333333,337700.0,3.2,4.0,3.83333333333333,4.43333333333333,14221.2449315074,18883.0,1.53333333333333,1.3,4.03333333333333,3.30316160440019,776096.0,72392.6666666667,66333.3333333333,139000.0,4995000.0,5392333.33333333,123.283593066667,185.666666666667,3.76666666666667,3.22205658150716,1.33851486893506,1.08761386539852,4995000.0,5392333.33333333,527333.333333333,590666.666666667,167400.0,12.0,12.2666666666667,1.06580482359159,1.3356123732803,5.31840806209825,6.24991132501388,5.51024474080689,6.6,6.6,28044.0,2.2,2.6,733333.3333333341,873333.3333333341,12.7666666666667,13.5666666666667,2539000.0,5776.0,1444.0,527333.333333333,4.93333333333333,5.16666666666667,35180.0,13.1666666666667,14.8,47414.0794207663,68339.3333333333,878304.0,38132.0,6.92582893103208,2150239.13715757,16416.0,1.6,1.93333333333333,91344.0,18040.0,65231.5879943264,82000.0,41348.0,62284.0,101464.0,733333.3333333341,76104.0,224216.0
1972-04-01,6.02569055557251,6.025690556,6.06666666666667,6.09999999933333,0.966666666666667,1.4,0.8,1.36666666666667,5.75380065056364,5.67896714769285,2.4,2.4,6.86,5.7,5.6,0.0038806233333333,0.0027816933333333,2.4,1.4,2.4,1.33333333333333,384533.333333333,351433.333333333,12.0,6.06666666666667,12.1333333333333,6.09999999933333,1.4,1.33333333333333,5.7,2.01738407689,5.6,1.64917785433333,748033.333333334,840400.0,197775.05493333295,198866.66666666695,249666.666666667,209900.0,3.23333333333333,3.03333333333333,3.86666666666667,3.63333333333333,14390.9868772086,11105.6666666667,1.36666666666667,1.36666666666667,3.26666666666667,3.41047609274566,812388.0,66032.3333333333,66900.0,135000.0,4934666.66666667,4860333.33333333,116.2547501,83.3333333333333,3.5,3.63002940185206,0.964307600865312,1.0206668821591,4934666.66666667,4860333.33333333,537333.333333333,540333.333333333,134200.0,12.6333333333333,12.2333333333333,1.06967388620636,0.976144652534636,5.08094583027056,5.00130013024311,5.75380329611954,6.7,6.66666666666667,28992.0,2.3,2.26666666666667,713333.3333333341,703333.333333333,12.0,12.1333333333333,2460000.0,5912.0,1478.0,537333.333333333,4.96666666666667,4.6,34816.0,11.8333333333333,11.7666666666667,52234.5804047,41905.6666666667,897204.0,38328.0,6.81088511827552,2201481.57889933,16688.0,1.4,1.4,85860.0,20560.0,70902.3710256874,69000.0,40000.0,63200.0,117484.0,713333.3333333341,80864.0,229612.0
